customer_id,gender,age,county,urban_rural_classification,kyc_tier,max_transaction_limit_kes,max_balance_limit_kes,betting_platform_flag,international_transaction_flag,account_age_days,initial_balance_kes,archetype
CUST_000974,Male,32,Nairobi,urban,tier_1,70000.0,300000.0,false,false,108,229463.89042227247,retail_standard
CUST_000975,Female,19,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,227,167165.0001028941,micro_merchant
CUST_000976,Male,18,Nairobi,urban,tier_3,250000.0,500000.0,false,false,256,355714.2593830231,micro_merchant
CUST_000977,Male,28,Bungoma,rural,tier_3,250000.0,500000.0,false,false,337,368141.9999823366,retail_standard
CUST_000978,Female,18,Mandera,rural,tier_3,250000.0,500000.0,true,false,52,257521.13914581333,retail_standard
CUST_000979,Male,24,Migori,rural,tier_1,70000.0,300000.0,false,false,139,88000.99594461737,retail_standard
CUST_000980,Female,22,Kisumu,urban,tier_1,70000.0,300000.0,false,false,118,65703.81570615606,micro_merchant
CUST_000981,Female,23,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,224,195811.95342319072,retail_standard
CUST_000982,Female,52,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,209,113984.95452683755,retail_standard
CUST_000983,Male,32,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,324,285000.0,micro_merchant
CUST_000984,Male,34,Homa Bay,rural,tier_1,70000.0,300000.0,false,false,338,91948.945854508,retail_standard
CUST_000985,Female,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,289,285000.0,retail_standard
CUST_000986,Male,25,Vihiga,rural,tier_1,70000.0,300000.0,false,false,96,102042.21286697616,retail_heavy
CUST_000987,Male,34,Nairobi,urban,tier_1,70000.0,300000.0,false,false,43,215251.42710743315,retail_standard
CUST_000988,Male,21,Murang'a,rural,tier_2,150000.0,500000.0,false,false,332,429642.71460667107,retail_standard
CUST_000989,Female,41,Bomet,rural,tier_1,70000.0,300000.0,false,false,346,66175.31515605655,micro_merchant
CUST_000990,Female,19,Mombasa,urban,tier_2,150000.0,500000.0,false,false,114,144330.96916437912,retail_standard
CUST_000991,Female,29,Kwale,rural,tier_1,70000.0,300000.0,false,false,45,65844.29985044617,retail_heavy
CUST_000992,Female,26,Nairobi,urban,tier_1,70000.0,300000.0,false,false,258,59668.857270360444,retail_standard
CUST_000993,Male,33,Lamu,rural,tier_1,70000.0,300000.0,false,false,227,154055.957979859,retail_standard
CUST_000994,Female,25,Baringo,rural,tier_1,70000.0,300000.0,false,false,328,100029.81479808757,retail_standard
CUST_000995,Male,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,223,113291.66915531574,retail_standard
CUST_000996,Female,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,285,145751.34337114973,retail_standard
CUST_000997,Male,24,Kwale,rural,tier_2,150000.0,500000.0,false,false,294,72668.98531123702,retail_standard
CUST_000998,Female,36,Kisumu,urban,tier_1,70000.0,300000.0,false,false,33,210012.16899519294,retail_heavy
CUST_000999,Male,34,Samburu,rural,tier_1,70000.0,300000.0,false,false,79,92687.66434324818,retail_standard
