transaction_id,customer_id,counterparty,transaction_type,amount,direction,timestamp,paid_in,paid_out,balance,tier,hour,day_of_week,month,is_weekend,is_night,is_betting,is_international,is_kadogo,balance_after
TXN_0000000144,CUST_000394,Okoa Jahazi,Others,257.52,inflow,2024-07-01T13:15:22.225511+00:00,257.52,0.0,75048.35,1,13,0,7,false,false,false,false,false,75048.35
TXN_0000000145,CUST_000985,User-63983,Received Money,119.34,inflow,2024-07-01T13:16:01.667569+00:00,119.34,0.0,285119.34,1,13,0,7,false,false,false,false,false,285119.34
TXN_0000000146,CUST_000716,User-38213,Received Money,116.88,inflow,2024-07-01T13:19:26.727155+00:00,116.88,0.0,405207.04,2,13,0,7,false,false,false,false,false,405207.04
TXN_0000000147,CUST_000121,Betika,Send Money,831.18,outflow,2024-07-01T13:19:44.529319+00:00,0.0,831.18,227870.38,1,13,0,7,false,false,true,false,false,227870.38
TXN_0000000148,CUST_000095,Agent-853,Agent Deposit,2730.74,inflow,2024-07-01T13:23:13.284895+00:00,2730.74,0.0,178497.88,2,13,0,7,false,false,false,false,false,178497.88
TXN_0000000149,CUST_000757,Merchant-3243,Lipa Na M-PESA (Buy Goods),3886.29,outflow,2024-07-01T13:31:46.086066+00:00,0.0,3886.29,167837.03,2,13,0,7,false,false,false,false,false,167837.03
TXN_0000000150,CUST_000035,M-Shwari,Others,828.58,outflow,2024-07-01T13:33:06.648170+00:00,0.0,828.58,99822.65,2,13,0,7,false,false,false,false,false,99822.65
TXN_0000000151,CUST_000705,Paybill-293218,Lipa Na M-PESA (Paybill),24.13,outflow,2024-07-01T13:33:11.350023+00:00,0.0,24.13,474460.34,2,13,0,7,false,false,false,false,true,474460.34
TXN_0000000152,CUST_000819,User-51241,Received Money,429.71,inflow,2024-07-01T13:33:40.260663+00:00,429.71,0.0,200403.19,2,13,0,7,false,false,false,false,false,200403.19
TXN_0000000153,CUST_000274,Merchant-4531,Lipa Na M-PESA (Buy Goods),4199.76,outflow,2024-07-01T13:39:37.234397+00:00,0.0,4199.76,369727.44,2,13,0,7,false,false,false,false,false,369727.44
TXN_0000000154,CUST_000729,User-36766,Send Money,2978.32,outflow,2024-07-01T13:46:11.494987+00:00,0.0,2978.32,90416.89,1,13,0,7,false,false,false,false,false,90416.89
TXN_0000000155,CUST_000968,Paybill-325680,Lipa Na M-PESA (Paybill),1040.05,outflow,2024-07-01T13:46:38.522033+00:00,0.0,1040.05,59068.72,1,13,0,7,false,false,false,false,false,59068.72
TXN_0000000156,CUST_000267,User-13333,Received Money,3640.61,inflow,2024-07-01T13:47:18.670610+00:00,3640.61,0.0,151336.55,1,13,0,7,false,false,false,false,false,151336.55
TXN_0000000157,CUST_000609,Mcheza,Lipa Na M-PESA (Buy Goods),2176.5,outflow,2024-07-01T13:52:25.758976+00:00,0.0,2176.5,148390.52,1,13,0,7,false,false,true,false,false,148390.52
TXN_0000000158,CUST_000174,User-99683,Send Money,191.87,outflow,2024-07-01T13:55:55.252564+00:00,0.0,191.87,313330.75,2,13,0,7,false,false,false,false,false,313330.75
TXN_0000000159,CUST_000964,Paybill-705151,Lipa Na M-PESA (Paybill),1408.03,outflow,2024-07-01T14:00:41.125019+00:00,0.0,1408.03,110001.56,1,14,0,7,false,false,false,false,false,110001.56
TXN_0000000160,CUST_000771,User-62019,Send Money,1140.73,outflow,2024-07-01T14:02:02.880815+00:00,0.0,1140.73,53408.18,1,14,0,7,false,false,false,false,false,53408.18
TXN_0000000161,CUST_000641,User-61760,Send Money,343.34,outflow,2024-07-01T14:02:43.393908+00:00,0.0,343.34,59832.18,1,14,0,7,false,false,false,false,false,59832.18
TXN_0000000162,CUST_000791,Agent-488,Agent Withdrawal,3234.29,outflow,2024-07-01T14:06:39.864154+00:00,0.0,3234.29,132988.15,1,14,0,7,false,false,false,false,false,132988.15
TXN_0000000163,CUST_000144,User-26290,Received Money,386.76,inflow,2024-07-01T14:08:20.293005+00:00,386.76,0.0,64230.23,1,14,0,7,false,false,false,false,false,64230.23
TXN_0000000164,CUST_000317,Agent-112,Agent Deposit,571.57,inflow,2024-07-01T14:10:14.626054+00:00,571.57,0.0,97250.61,1,14,0,7,false,false,false,false,false,97250.61
TXN_0000000165,CUST_000765,User-89026,Received Money,1229.27,inflow,2024-07-01T14:13:42.777249+00:00,1229.27,0.0,122354.37,1,14,0,7,false,false,false,false,false,122354.37
TXN_0000000166,CUST_000773,Agent-556,Agent Withdrawal,51.62,outflow,2024-07-01T14:13:56.416955+00:00,0.0,51.62,199802.11,3,14,0,7,false,false,false,false,false,199802.11
TXN_0000000167,CUST_000069,Agent-657,Agent Withdrawal,781.91,outflow,2024-07-01T14:14:37.163133+00:00,0.0,781.91,101356.25,1,14,0,7,false,false,false,false,false,101356.25
TXN_0000000168,CUST_000565,User-67513,Send Money,1800.18,outflow,2024-07-01T14:14:42.022717+00:00,0.0,1800.18,283199.82,1,14,0,7,false,false,false,false,false,283199.82
TXN_0000000169,CUST_000151,Agent-464,Agent Deposit,629.98,inflow,2024-07-01T14:15:07.180203+00:00,629.98,0.0,475629.98,2,14,0,7,false,false,false,false,false,475629.98
TXN_0000000170,CUST_000996,User-98287,Send Money,1299.25,outflow,2024-07-01T14:16:32.670838+00:00,0.0,1299.25,144452.09,1,14,0,7,false,false,false,false,false,144452.09
TXN_0000000171,CUST_000466,Agent-103,Agent Deposit,1654.76,inflow,2024-07-01T14:16:38.792301+00:00,1654.76,0.0,209831.33,3,14,0,7,false,false,false,false,false,209831.33
TXN_0000000172,CUST_000876,Okoa Jahazi,Others,2214.21,inflow,2024-07-01T14:19:14.790401+00:00,2214.21,0.0,126309.44,3,14,0,7,false,false,false,false,false,126309.44
TXN_0000000173,CUST_000474,User-34782,Received Money,3547.9,inflow,2024-07-01T14:23:55.373446+00:00,3547.9,0.0,478547.9,2,14,0,7,false,false,false,false,false,478547.9
TXN_0000000174,CUST_000822,User-89671,Received Money,1085.62,inflow,2024-07-01T14:24:23.683502+00:00,1085.62,0.0,103890.93,1,14,0,7,false,false,false,false,false,103890.93
TXN_0000000175,CUST_000175,User-65853,Send Money,712.08,outflow,2024-07-01T14:25:45.082436+00:00,0.0,712.08,247919.02,2,14,0,7,false,false,false,false,false,247919.02
TXN_0000000176,CUST_000118,Merchant-2854,Lipa Na M-PESA (Buy Goods),910.71,outflow,2024-07-01T14:28:04.466564+00:00,0.0,910.71,154410.59,1,14,0,7,false,false,false,false,false,154410.59
TXN_0000000177,CUST_000150,Agent-996,Agent Deposit,9198.66,inflow,2024-07-01T14:30:31.009208+00:00,9198.66,0.0,147494.78,1,14,0,7,false,false,false,false,false,147494.78
TXN_0000000178,CUST_000800,Odibets,Received Money,3784.83,inflow,2024-07-01T14:32:49.395976+00:00,3784.83,0.0,183825.14,1,14,0,7,false,false,true,false,false,183825.14
TXN_0000000179,CUST_000777,Agent-517,Agent Deposit,547.01,inflow,2024-07-01T14:34:17.190521+00:00,547.01,0.0,238676.65,2,14,0,7,false,false,false,false,false,238676.65
TXN_0000000180,CUST_000209,User-80562,Received Money,447.99,inflow,2024-07-01T14:37:01.540739+00:00,447.99,0.0,163892.72,2,14,0,7,false,false,false,false,false,163892.72
TXN_0000000181,CUST_000867,Remitly,Lipa Na M-PESA (Paybill),2473.24,outflow,2024-07-01T14:39:01.057474+00:00,0.0,2473.24,49903.15,1,14,0,7,false,false,false,true,false,49903.15
TXN_0000000182,CUST_000266,Merchant-2260,Lipa Na M-PESA (Buy Goods),265.84,outflow,2024-07-01T14:42:58.467830+00:00,0.0,265.84,255856.84,1,14,0,7,false,false,false,false,false,255856.84
TXN_0000000183,CUST_000118,Agent-656,Agent Withdrawal,189.54,outflow,2024-07-01T14:43:41.567900+00:00,0.0,189.54,154221.05,1,14,0,7,false,false,false,false,false,154221.05
TXN_0000000184,CUST_000902,User-55548,Received Money,4353.25,inflow,2024-07-01T14:43:48.771857+00:00,4353.25,0.0,72339.54,1,14,0,7,false,false,false,false,false,72339.54
TXN_0000000185,CUST_000542,User-83090,Received Money,69.99,inflow,2024-07-01T14:44:57.601974+00:00,69.99,0.0,65317.93,1,14,0,7,false,false,false,false,true,65317.93
TXN_0000000186,CUST_000406,Merchant-3924,Lipa Na M-PESA (Buy Goods),552.18,outflow,2024-07-01T14:45:50.439522+00:00,0.0,552.18,105886.96,1,14,0,7,false,false,false,false,false,105886.96
TXN_0000000187,CUST_000693,Merchant-8414,Lipa Na M-PESA (Buy Goods),658.96,outflow,2024-07-01T14:45:53.282788+00:00,0.0,658.96,195493.92,1,14,0,7,false,false,false,false,false,195493.92
TXN_0000000188,CUST_000602,Okoa Jahazi,Others,1293.66,outflow,2024-07-01T14:46:57.657779+00:00,0.0,1293.66,431195.7,2,14,0,7,false,false,false,false,false,431195.7
TXN_0000000189,CUST_000837,Paybill-558066,Lipa Na M-PESA (Paybill),1632.11,outflow,2024-07-01T14:47:33.669683+00:00,0.0,1632.11,145417.4,1,14,0,7,false,false,false,false,false,145417.4
TXN_0000000190,CUST_000846,M-Shwari,Others,1400.88,outflow,2024-07-01T14:48:03.104819+00:00,0.0,1400.88,128289.5,2,14,0,7,false,false,false,false,false,128289.5
TXN_0000000191,CUST_000655,Paybill-289481,Lipa Na M-PESA (Paybill),540.34,outflow,2024-07-01T14:50:25.758533+00:00,0.0,540.34,98931.18,1,14,0,7,false,false,false,false,false,98931.18
TXN_0000000192,CUST_000602,User-84220,Received Money,1612.8,inflow,2024-07-01T14:52:07.733685+00:00,1612.8,0.0,432808.5,2,14,0,7,false,false,false,false,false,432808.5
TXN_0000000193,CUST_000630,Agent-880,Agent Withdrawal,348.29,outflow,2024-07-01T14:53:08.604383+00:00,0.0,348.29,474651.71,2,14,0,7,false,false,false,false,false,474651.71
TXN_0000000194,CUST_000380,User-15153,Received Money,391.91,inflow,2024-07-01T15:02:54.604264+00:00,391.91,0.0,459946.74,3,15,0,7,false,false,false,false,false,459946.74
TXN_0000000195,CUST_000616,User-21765,Send Money,915.94,outflow,2024-07-01T15:09:40.072081+00:00,0.0,915.94,380351.64,2,15,0,7,false,false,false,false,false,380351.64
TXN_0000000196,CUST_000174,User-77586,Send Money,864.97,outflow,2024-07-01T15:15:55.210575+00:00,0.0,864.97,312465.78,2,15,0,7,false,false,false,false,false,312465.78
TXN_0000000197,CUST_000951,Okoa Jahazi,Others,426.4,inflow,2024-07-01T15:19:03.218104+00:00,426.4,0.0,114793.66,1,15,0,7,false,false,false,false,false,114793.66
TXN_0000000198,CUST_000413,Agent-637,Agent Withdrawal,1741.31,outflow,2024-07-01T15:19:31.053944+00:00,0.0,1741.31,89169.34,1,15,0,7,false,false,false,false,false,89169.34
TXN_0000000199,CUST_000406,User-15116,Received Money,119.92,inflow,2024-07-01T15:32:51.331950+00:00,119.92,0.0,106006.88,1,15,0,7,false,false,false,false,false,106006.88
TXN_0000000200,CUST_000816,User-32551,Send Money,142.27,outflow,2024-07-01T15:34:29.829259+00:00,0.0,142.27,183134.92,3,15,0,7,false,false,false,false,false,183134.92
TXN_0000000201,CUST_000705,Elitebet,Send Money,432.93,outflow,2024-07-01T15:44:44.921172+00:00,0.0,432.93,474027.41,2,15,0,7,false,false,true,false,false,474027.41
TXN_0000000202,CUST_000813,BetLion,Agent Withdrawal,1602.01,outflow,2024-07-01T15:44:52.285735+00:00,0.0,1602.01,121667.82,1,15,0,7,false,false,true,false,false,121667.82
TXN_0000000203,CUST_000724,Paybill-834557,Lipa Na M-PESA (Paybill),235.36,outflow,2024-07-01T15:47:54.239466+00:00,0.0,235.36,91676.53,1,15,0,7,false,false,false,false,false,91676.53
TXN_0000000204,CUST_000274,Paybill-114746,Lipa Na M-PESA (Paybill),1165.5,outflow,2024-07-01T15:48:56.825068+00:00,0.0,1165.5,368561.94,2,15,0,7,false,false,false,false,false,368561.94
TXN_0000000205,CUST_000934,User-45277,Send Money,913.89,outflow,2024-07-01T15:52:52.779429+00:00,0.0,913.89,205175.2,1,15,0,7,false,false,false,false,false,205175.2
TXN_0000000206,CUST_000590,Agent-634,Agent Withdrawal,5031.17,outflow,2024-07-01T15:53:07.441347+00:00,0.0,5031.17,95204.01,1,15,0,7,false,false,false,false,false,95204.01
TXN_0000000207,CUST_000797,User-55645,Send Money,1958.37,outflow,2024-07-01T15:54:58.973978+00:00,0.0,1958.37,145671.78,2,15,0,7,false,false,false,false,false,145671.78
TXN_0000000208,CUST_000350,Agent-661,Agent Deposit,1099.57,inflow,2024-07-01T15:57:59.554267+00:00,1099.57,0.0,94903.13,1,15,0,7,false,false,false,false,false,94903.13
TXN_0000000209,CUST_000019,User-66970,Received Money,2603.52,inflow,2024-07-01T16:03:52.030480+00:00,2603.52,0.0,69400.99,1,16,0,7,false,false,false,false,false,69400.99
TXN_0000000210,CUST_000936,User-49286,Received Money,509.46,inflow,2024-07-01T16:04:01.792468+00:00,509.46,0.0,84761.23,2,16,0,7,false,false,false,false,false,84761.23
TXN_0000000211,CUST_000112,User-25792,Send Money,1197.18,outflow,2024-07-01T16:04:38.523793+00:00,0.0,1197.18,209032.08,1,16,0,7,false,false,false,false,false,209032.08
TXN_0000000212,CUST_000010,Bonga Points,Others,644.41,inflow,2024-07-01T16:06:14.928344+00:00,644.41,0.0,196466.85,1,16,0,7,false,false,false,false,false,196466.85
TXN_0000000213,CUST_000317,Paybill-265488,Lipa Na M-PESA (Paybill),38.75,outflow,2024-07-01T16:06:38.320982+00:00,0.0,38.75,97211.86,1,16,0,7,false,false,false,false,true,97211.86
TXN_0000000214,CUST_000276,User-91476,Received Money,2111.26,inflow,2024-07-01T16:08:29.624584+00:00,2111.26,0.0,78727.22,1,16,0,7,false,false,false,false,false,78727.22
TXN_0000000215,CUST_000421,Merchant-4065,Lipa Na M-PESA (Buy Goods),218.25,outflow,2024-07-01T16:10:08.443866+00:00,0.0,218.25,54630.89,1,16,0,7,false,false,false,false,false,54630.89
TXN_0000000216,CUST_000562,User-68264,Send Money,21567.52,outflow,2024-07-01T16:16:22.185731+00:00,0.0,21567.52,129691.71,1,16,0,7,false,false,false,false,false,129691.71
TXN_0000000217,CUST_000625,Agent-579,Agent Withdrawal,329.04,outflow,2024-07-01T16:16:46.590601+00:00,0.0,329.04,95204.28,1,16,0,7,false,false,false,false,false,95204.28
TXN_0000000218,CUST_000979,Agent-167,Agent Withdrawal,1014.38,outflow,2024-07-01T16:16:52.631217+00:00,0.0,1014.38,86986.62,1,16,0,7,false,false,false,false,false,86986.62
TXN_0000000219,CUST_000535,User-17444,Send Money,5619.51,outflow,2024-07-01T16:17:27.192131+00:00,0.0,5619.51,146617.58,3,16,0,7,false,false,false,false,false,146617.58
TXN_0000000220,CUST_000887,User-38028,Received Money,2215.95,inflow,2024-07-01T16:17:46.394105+00:00,2215.95,0.0,200367.28,1,16,0,7,false,false,false,false,false,200367.28
TXN_0000000221,CUST_000893,Okoa Jahazi,Others,3632.81,inflow,2024-07-01T16:20:25.994274+00:00,3632.81,0.0,118470.25,2,16,0,7,false,false,false,false,false,118470.25
TXN_0000000222,CUST_000223,User-24560,Received Money,3539.33,inflow,2024-07-01T16:23:26.483766+00:00,3539.33,0.0,223830.12,1,16,0,7,false,false,false,false,false,223830.12
TXN_0000000223,CUST_000827,User-68779,Send Money,1124.32,outflow,2024-07-01T16:23:32.059948+00:00,0.0,1124.32,219575.75,1,16,0,7,false,false,false,false,false,219575.75
TXN_0000000224,CUST_000339,Bonga Points,Others,9016.54,outflow,2024-07-01T16:23:59.618410+00:00,0.0,9016.54,55276.26,1,16,0,7,false,false,false,false,false,55276.26
TXN_0000000225,CUST_000498,Agent-430,Agent Withdrawal,891.78,outflow,2024-07-01T16:26:35.237686+00:00,0.0,891.78,157492.04,3,16,0,7,false,false,false,false,false,157492.04
TXN_0000000226,CUST_000762,Merchant-8518,Lipa Na M-PESA (Buy Goods),222.11,outflow,2024-07-01T16:27:53.041503+00:00,0.0,222.11,112353.15,2,16,0,7,false,false,false,false,false,112353.15
TXN_0000000227,CUST_000673,Agent-861,Agent Withdrawal,256.84,outflow,2024-07-01T16:28:24.149076+00:00,0.0,256.84,202324.85,1,16,0,7,false,false,false,false,false,202324.85
TXN_0000000228,CUST_000094,User-99612,Received Money,5911.96,inflow,2024-07-01T16:32:42.957637+00:00,5911.96,0.0,210985.47,1,16,0,7,false,false,false,false,false,210985.47
TXN_0000000229,CUST_000892,User-29956,Received Money,7342.79,inflow,2024-07-01T16:34:02.940498+00:00,7342.79,0.0,198513.4,1,16,0,7,false,false,false,false,false,198513.4
TXN_0000000230,CUST_000446,Merchant-9763,Lipa Na M-PESA (Buy Goods),168.33,outflow,2024-07-01T16:35:39.173970+00:00,0.0,168.33,113850.89,1,16,0,7,false,false,false,false,true,113850.89
TXN_0000000231,CUST_000779,User-67504,Received Money,561.69,inflow,2024-07-01T16:36:37.607141+00:00,561.69,0.0,74486.08,1,16,0,7,false,false,false,false,false,74486.08
TXN_0000000232,CUST_000605,M-Shwari,Others,851.48,outflow,2024-07-01T16:37:43.721285+00:00,0.0,851.48,156262.66,1,16,0,7,false,false,false,false,false,156262.66
TXN_0000000233,CUST_000977,Paybill-886319,Lipa Na M-PESA (Paybill),1240.84,outflow,2024-07-01T16:39:39.810744+00:00,0.0,1240.84,366901.16,3,16,0,7,false,false,false,false,false,366901.16
TXN_0000000234,CUST_000808,User-82568,Send Money,20.76,outflow,2024-07-01T16:42:12.548439+00:00,0.0,20.76,204485.66,2,16,0,7,false,false,false,false,true,204485.66
TXN_0000000235,CUST_000079,User-88041,Send Money,8127.37,outflow,2024-07-01T16:46:36.194956+00:00,0.0,8127.37,96223.84,3,16,0,7,false,false,false,false,false,96223.84
TXN_0000000236,CUST_000937,Merchant-6345,Lipa Na M-PESA (Buy Goods),825.01,outflow,2024-07-01T16:47:19.817759+00:00,0.0,825.01,144036.37,1,16,0,7,false,false,false,false,false,144036.37
TXN_0000000237,CUST_000966,Okoa Jahazi,Others,6657.59,inflow,2024-07-01T16:47:50.778940+00:00,6657.59,0.0,93332.73,1,16,0,7,false,false,false,false,false,93332.73
TXN_0000000238,CUST_000694,Agent-391,Agent Withdrawal,4821.07,outflow,2024-07-01T16:47:59.053906+00:00,0.0,4821.07,32803.56,1,16,0,7,false,false,false,false,false,32803.56
TXN_0000000239,CUST_000062,User-64959,Send Money,4849.99,outflow,2024-07-01T16:49:18.189240+00:00,0.0,4849.99,436896.28,2,16,0,7,false,false,false,false,false,436896.28
TXN_0000000240,CUST_000525,Agent-899,Agent Withdrawal,495.06,outflow,2024-07-01T16:51:36.907988+00:00,0.0,495.06,102603.21,1,16,0,7,false,false,false,false,false,102603.21
TXN_0000000241,CUST_000333,Agent-185,Agent Deposit,2134.25,inflow,2024-07-01T16:56:08.965132+00:00,2134.25,0.0,88227.03,2,16,0,7,false,false,false,false,false,88227.03
TXN_0000000242,CUST_000228,User-73316,Received Money,209.74,inflow,2024-07-01T16:56:40.893442+00:00,209.74,0.0,246721.8,2,16,0,7,false,false,false,false,false,246721.8
TXN_0000000243,CUST_000355,Merchant-3559,Lipa Na M-PESA (Buy Goods),240.04,outflow,2024-07-01T16:56:55.386838+00:00,0.0,240.04,412295.86,2,16,0,7,false,false,false,false,false,412295.86
TXN_0000000244,CUST_000877,Agent-919,Agent Deposit,202.53,inflow,2024-07-01T16:57:42.361162+00:00,202.53,0.0,116997.06,1,16,0,7,false,false,false,false,false,116997.06
TXN_0000000245,CUST_000803,Paybill-204950,Lipa Na M-PESA (Paybill),1953.27,outflow,2024-07-01T16:58:30.840376+00:00,0.0,1953.27,147870.49,1,16,0,7,false,false,false,false,false,147870.49
TXN_0000000246,CUST_000901,User-80715,Send Money,544.19,outflow,2024-07-01T17:01:03.541446+00:00,0.0,544.19,85350.53,1,17,0,7,false,false,false,false,false,85350.53
TXN_0000000247,CUST_000581,Sendwave,Lipa Na M-PESA (Paybill),597.52,outflow,2024-07-01T17:01:27.755630+00:00,0.0,597.52,121692.82,1,17,0,7,false,false,false,true,false,121692.82
TXN_0000000248,CUST_000149,User-83349,Send Money,1615.27,outflow,2024-07-01T17:01:32.246370+00:00,0.0,1615.27,281760.26,3,17,0,7,false,false,false,false,false,281760.26
TXN_0000000249,CUST_000920,Paybill-491136,Lipa Na M-PESA (Paybill),1487.82,outflow,2024-07-01T17:03:31.258614+00:00,0.0,1487.82,278579.1,1,17,0,7,false,false,false,false,false,278579.1
TXN_0000000250,CUST_000759,Agent-898,Agent Deposit,3514.82,inflow,2024-07-01T17:05:41.143453+00:00,3514.82,0.0,222065.22,3,17,0,7,false,false,false,false,false,222065.22
TXN_0000000251,CUST_000072,Paybill-854299,Lipa Na M-PESA (Paybill),429.42,outflow,2024-07-01T17:11:47.470598+00:00,0.0,429.42,180230.93,2,17,0,7,false,false,false,false,false,180230.93
TXN_0000000252,CUST_000051,Merchant-1788,Lipa Na M-PESA (Buy Goods),1100.88,outflow,2024-07-01T17:12:14.757928+00:00,0.0,1100.88,262764.51,2,17,0,7,false,false,false,false,false,262764.51
TXN_0000000253,CUST_000763,Paybill-906032,Lipa Na M-PESA (Paybill),244.93,outflow,2024-07-01T17:12:43.931608+00:00,0.0,244.93,180830.87,1,17,0,7,false,false,false,false,false,180830.87
TXN_0000000254,CUST_000929,User-63249,Send Money,7843.53,outflow,2024-07-01T17:13:46.680242+00:00,0.0,7843.53,89393.51,1,17,0,7,false,false,false,false,false,89393.51
TXN_0000000255,CUST_000045,Merchant-4302,Lipa Na M-PESA (Buy Goods),638.19,outflow,2024-07-01T17:17:31.714481+00:00,0.0,638.19,109174.27,1,17,0,7,false,false,false,false,false,109174.27
TXN_0000000256,CUST_000784,Merchant-9860,Lipa Na M-PESA (Buy Goods),5546.86,outflow,2024-07-01T17:20:07.292272+00:00,0.0,5546.86,161662.75,2,17,0,7,false,false,false,false,false,161662.75
TXN_0000000257,CUST_000538,Merchant-2450,Lipa Na M-PESA (Buy Goods),894.81,outflow,2024-07-01T17:20:24.552945+00:00,0.0,894.81,171817.61,2,17,0,7,false,false,false,false,false,171817.61
TXN_0000000258,CUST_000928,User-18382,Send Money,31.87,outflow,2024-07-01T17:20:50.341340+00:00,0.0,31.87,284968.13,1,17,0,7,false,false,false,false,true,284968.13
TXN_0000000259,CUST_000666,Agent-847,Agent Withdrawal,9017.42,outflow,2024-07-01T17:22:51.691829+00:00,0.0,9017.42,110053.97,1,17,0,7,false,false,false,false,false,110053.97
TXN_0000000260,CUST_000804,Agent-612,Agent Withdrawal,862.88,outflow,2024-07-01T17:26:00.842379+00:00,0.0,862.88,201161.86,1,17,0,7,false,false,false,false,false,201161.86
